"Douglas               ",20062,13
"Douglas               ",20063,20
"Douglas               ",20064,16
"Douglas               ",20071,19
"Douglas               ",20072,14
"Douglas               ",20073,26
"Douglas               ",20074,35
"Douglas               ",20081,26
"Douglas               ",20082,20
"Douglas               ",20083,22
"Douglas               ",20084,20
"Douglas               ",20091,40
"Douglas               ",20092,12
"Douglas               ",20093,25
"Douglas               ",20094,30
"Douglas               ",20101,25
"Douglas               ",20102,30
"Douglas               ",20103,25
"Douglas               ",20104,32
"Douglas               ",20111,25
"Douglas               ",20112,20
"Douglas               ",20113,29
"Douglas               ",20114,28
"Douglas               ",20121,28
"Douglas               ",20122,27
"Douglas               ",20123,35
"Douglas               ",20124,15
"Dunning               ",20051,27
"Dunning               ",20052,13
"Dunning               ",20053,14
"Dunning               ",20054,18
"Dunning               ",20061,21
"Dunning               ",20062,23
"Dunning               ",20063,21
"Dunning               ",20064,24
"Dunning               ",20071,30
"Dunning               ",20072,42
"Dunning               ",20073,49
"Dunning               ",20074,68
"Dunning               ",20081,97
"Dunning               ",20082,91
"Dunning               ",20083,106
"Dunning               ",20084,111
"Dunning               ",20091,121
"Dunning               ",20092,54
"Dunning               ",20093,163
"Dunning               ",20094,141
"Dunning               ",20101,120
"Dunning               ",20102,135
"Dunning               ",20103,120
"Dunning               ",20104,105
"Dunning               ",20111,87
"Dunning               ",20112,73
"Dunning               ",20113,94
"Dunning               ",20114,67
"Dunning               ",20121,78
"Dunning               ",20122,95
"Dunning               ",20123,86
"Dunning               ",20124,69
"East Garfield         ",20051,22
"East Garfield         ",20052,14
"East Garfield         ",20053,29
"East Garfield         ",20054,24
"East Garfield         ",20061,41
"East Garfield         ",20062,32
"East Garfield         ",20063,33
"East Garfield         ",20064,38
"East Garfield         ",20071,58
"East Garfield         ",20072,44
"East Garfield         ",20073,58
"East Garfield         ",20074,82
"East Garfield         ",20081,76
"East Garfield         ",20082,72
"East Garfield         ",20083,63
"East Garfield         ",20084,77
"East Garfield         ",20091,73
"East Garfield         ",20092,30
"East Garfield         ",20093,91
"East Garfield         ",20094,75
"East Garfield         ",20101,69
"East Garfield         ",20102,64
"East Garfield         ",20103,53
"East Garfield         ",20104,56
"East Garfield         ",20111,41
"East Garfield         ",20112,28
"East Garfield         ",20113,47
"East Garfield         ",20114,39
"East Garfield         ",20121,34
"East Garfield         ",20122,44
"East Garfield         ",20123,39
"East Garfield         ",20124,31
"East Side             ",20051,17
"East Side             ",20052,12
"East Side             ",20053,12
"East Side             ",20054,15
"East Side             ",20061,15
"East Side             ",20062,11
"East Side             ",20063,16
"East Side             ",20064,17
"East Side             ",20071,22
"East Side             ",20072,15
"East Side             ",20073,32
"East Side             ",20074,22
"East Side             ",20081,28
"East Side             ",20082,28
"East Side             ",20083,28
"East Side             ",20084,18
"East Side             ",20091,47
"East Side             ",20092,22
"East Side             ",20093,49
"East Side             ",20094,43
"East Side             ",20101,33
"East Side             ",20102,29
"East Side             ",20103,38
"East Side             ",20104,31
"East Side             ",20111,45
"East Side             ",20112,31
"East Side             ",20113,25
"East Side             ",20114,32
"East Side             ",20121,30
"East Side             ",20122,35
"East Side             ",20123,42
"East Side             ",20124,43
"Edgewater             ",20051,12
"Edgewater             ",20052,27
"Edgewater             ",20053,15
"Edgewater             ",20054,10
"Edgewater             ",20061,21
